Satellite Name,Latitude,Longitude,Altitude,geometry,TLE Line 1,TLE Line 2,Coverage Area (km^2),Coverage Radius (km)
NEW-SAT-28,-71.07443890726887,-35.30837354379943,792.3547332863002,POINT (-35.30837354379943 -71.07443890726887),,,28209687.61472228,2996.5684463937314
NEW-SAT-29,4.984379855211259,-27.828961467497834,1019.7291046813064,POINT (-27.828961467497834 4.984379855211259),,,35187840.05632554,3346.7353291502473
NEW-SAT-30,-85.1520170483886,-60.816360071558194,1195.5396337268426,POINT (-60.816360071558194 -85.1520170483886),,,40295982.142615855,3581.425622497292
NEW-SAT-31,63.17788438300076,-68.42166503857332,1473.0416007281265,POINT (-68.42166503857332 63.17788438300076),,,47892797.13322766,3904.4526894945307
NEW-SAT-32,-87.55670566295929,-171.5411427124883,1969.862844597691,POINT (-171.5411427124883 -87.55670566295929),,,60231001.89300003,4378.598332491406
NEW-SAT-33,-84.16996592844386,118.31541582299894,592.1165128281259,POINT (118.31541582299894 -84.16996592844386),,,21686955.536959454,2627.3888841666535
NEW-SAT-34,-3.382837727290749,-34.40351230022125,1443.7232480261061,POINT (-34.40351230022125 -3.382837727290749),,,47115675.93096293,3872.6457936476936
NEW-SAT-35,75.9676165407324,19.220959902881447,1862.2221308594242,POINT (19.220959902881447 75.9676165407324),,,57684180.789640754,4285.025673406842
NEW-SAT-36,10.615171921270957,-168.5702069795502,1854.8720310142487,POINT (-168.5702069795502 10.615171921270957),,,57507843.50840823,4278.471119668411
NEW-SAT-37,-62.189061733370515,-107.30609923130532,744.0200868771662,POINT (-107.30609923130532 -62.189061733370515),,,26668808.244351786,2913.5794680970957
NEW-SAT-38,-40.926918946336635,-112.69118021188183,1605.6775565495634,POINT (-112.69118021188183 -40.926918946336635),,,51337105.526246406,4042.4136622894925
NEW-SAT-39,30.073596704673946,112.98291986577158,1488.8215944376543,POINT (112.98291986577158 30.073596704673946),,,48308666.50154948,3921.367890902219
NEW-SAT-40,74.24972695485124,-140.25047833396061,563.2402030132785,POINT (-140.25047833396061 74.24972695485124),,,20715233.990847908,2567.85197663288
NEW-SAT-41,-34.888644984883385,94.73024997727816,944.0211898124348,POINT (94.73024997727816 -34.888644984883385),,,32912527.3296492,3236.7240890013372
NEW-SAT-42,46.996397441316674,20.85643640108441,1851.0752534390413,POINT (20.85643640108441 46.996397441316674),,,57416630.99080404,4275.076756707363
NEW-SAT-43,-3.186572501444374,-63.11943449104086,1920.93442831582,POINT (-63.11943449104086 -3.186572501444374),,,59081533.58077435,4336.6157576686555
NEW-SAT-44,-23.050205525173027,-79.02496216060123,740.4153878894285,POINT (-79.02496216060123 -23.050205525173027),,,26553053.31065653,2907.249452170764
NEW-SAT-45,-29.690065860642378,-74.40277138312459,1137.693245928559,POINT (-74.40277138312459 -29.690065860642378),,,38641670.77237694,3507.1392651998885
NEW-SAT-46,-28.265038740986334,97.445976642515,1296.083547121981,POINT (97.445976642515 -28.265038740986334),,,43111971.19156818,3704.452273028623
NEW-SAT-47,6.53662875671327,-165.66002398420426,1945.7583320229153,POINT (-165.66002398420426 6.53662875671327),,,59666408.2606533,4358.027951085691
NEW-SAT-48,34.93888691037775,55.404797363136936,1882.2108218191365,POINT (55.404797363136936 34.93888691037775),,,58162143.77536383,4302.741610338847
NEW-SAT-49,36.008820616483334,-107.31826675937626,538.8384709628567,POINT (-107.31826675937626 36.008820616483334),,,19887755.79134843,2516.0423848566506
NEW-SAT-50,-43.436446593150386,-157.10978012314703,1213.26111595444,POINT (-157.10978012314703 -43.436446593150386),,,40797737.63960814,3603.6541488633197
NEW-SAT-51,68.93892345736603,-9.38850335390427,1245.5758221462606,POINT (-9.38850335390427 68.93892345736603),,,41706666.406401366,3643.5757487565625
NEW-SAT-52,-65.0456690233436,36.73349448701572,828.3185308856152,POINT (36.73349448701572 -65.0456690233436),,,29342767.111687336,3056.1565502504404
NEW-SAT-53,-27.423542068837392,131.00853115955522,1237.4483268981535,POINT (131.00853115955522 -27.423542068837392),,,41478787.80641462,3633.608155222773
NEW-SAT-54,-54.14678025235755,-145.5546321728822,1617.5517091640274,POINT (-145.5546321728822 -54.14678025235755),,,51639877.18669122,4054.3166415365995
NEW-SAT-55,79.57440334904248,139.54851065906757,1692.3727867608907,POINT (139.54851065906757 79.57440334904248),,,53527181.15495012,4127.739204597514
NEW-SAT-56,71.67887986403215,-57.44836558119026,1214.2985047829716,POINT (-57.44836558119026 71.67887986403215),,,40827037.01063464,3604.947919745377
NEW-SAT-57,2.8903700411890725,-85.08117431439838,1712.8513327952537,POINT (-85.08117431439838 2.8903700411890725),,,54037647.06667916,4147.3747464431635
NEW-SAT-58,69.97140167952853,-81.18724275262267,1187.3603336570811,POINT (-81.18724275262267 69.97140167952853),,,40063604.72499448,3571.084073516804
NEW-SAT-59,2.5229945643769724,38.54506595644614,1325.2280845771634,POINT (38.54506595644614 2.5229945643769724),,,43914483.54255788,3738.771757977685
STARLINK-1008,-55.85825273663371,47.443242861147404,551.57766233236,POINT (47.443242861147404 -55.85825273663371),1 44714C 19074B   24301.84354167 -.00002339  00000+0 -15688-3 0  3015,2 44714  53.0533 261.5385 0001572  87.7239 303.8193 15.06362243    12,20320477.629715856,2543.2673712205565
STARLINK-1009,-5.384069127263157,5.4282084231579395,547.7012895913847,POINT (5.4282084231579395 -5.384069127263157),1 44715C 19074C   24301.83659722 -.00011721  00000+0 -78611-3 0  3010,2 44715  53.0530 261.5668 0001492  79.7038 334.1471 15.06372717    16,20188974.58833915,2535.0246948267936
STARLINK-1010,-118.12794523909291,50.03313216452345,552.0908582576768,POINT (50.03313216452345 -118.12794523909291),1 44716C 19074D   24301.83937500 -.00062564  00000+0 -41927-2 0  3014,2 44716  53.0537 261.5534 0001290  78.4135 250.4314 15.06454311    13,20337876.3784052,2544.3559332825594
STARLINK-1011,-82.64027446305401,52.66233857926599,552.9574780705035,POINT (52.66233857926599 -82.64027446305401),1 44717C 19074E   24301.82756944  .00003150  00000+0  21121-3 0  3014,2 44717  53.0538 281.6072 0001149  85.4505 189.4353 15.06362150    10,20367251.310676493,2546.1927355520625
STARLINK-1012,37.503827725407476,-39.95977229698067,561.3148985665047,POINT (-39.95977229698067 37.503827725407476),1 44718C 19074F   24301.84006944 -.00010269  00000+0 -68876-3 0  3014,2 44718  53.0530 261.5529 0001429  83.4505  49.2593 15.06370440    16,20650157.379003678,2563.8153687401177
STARLINK-1013,6.738125862207998,-10.601526732814717,550.3404167159906,POINT (-10.601526732814717 6.738125862207998),1 44719C 19074G   24301.82895833 -.00016204  00000+0 -10865-2 0  3015,2 44719  53.0525 261.5994 0001149  87.8178 304.5643 15.06386789    16,20278521.003309093,2540.640413860042
STARLINK-1014,-40.67554747151915,35.039859262691614,517.1516104081938,POINT (35.039859262691614 -40.67554747151915),1 44720C 19074H   24301.85187500  .00052444  00000+0  26439-2 0  3013,2 44720  53.0535 253.7848 0004204  75.2808  12.5119 15.16579807    16,19147419.945110656,2468.7675191158473
STARLINK-1015,161.84003838248336,-21.570740577159402,553.7828833355562,POINT (-21.570740577159402 161.84003838248336),1 44721C 19074J   24301.82479167 -.00035888  00000+0 -24056-2 0  3012,2 44721  53.0538 261.9676 0001505  90.5064  58.9879 15.06418171    17,20395222.399028603,2547.9405253121377
STARLINK-1017,-142.63791371560612,39.87355706397504,549.943083245219,POINT (39.87355706397504 -142.63791371560612),1 44723C 19074L   24301.83798611 -.00057001  00000+0 -38203-2 0  3013,2 44723  53.0540 261.5633 0001328  83.7053 217.6327 15.06444912    10,20265043.720341105,2539.796007582365
STARLINK-1019,61.99868931415918,-50.06281594215465,565.5896727845466,POINT (-50.06281594215465 61.99868931415918),1 44724C 19074M   24301.83868056 -.00004597  00000+0 -30833-3 0  3019,2 44724  53.0530 261.5592 0001447  85.1939  59.9829 15.06362081    15,20794598.741968866,2572.766285303371
STARLINK-1020,48.161293344253195,-33.33357074347765,558.314560911322,POINT (-33.33357074347765 48.161293344253195),1 44725C 19074N   24301.84076389  .00003900  00000+0  26151-3 0  3014,2 44725  53.0528 281.5476 0001148  88.5723  37.8976 15.06362680    15,20548671.817932714,2557.5076515221276
STARLINK-1021,93.88686699793314,-53.09079594665237,566.7382051325632,POINT (-53.09079594665237 93.88686699793314),1 44726C 19074P   24301.84076389 -.00009503  00000+0 -63736-3 0  3012,2 44726  53.0532 261.5500 0001404  84.4135  92.0532 15.06372279    10,20833376.43802882,2575.1640108569823
STARLINK-1027,129.93354783967285,-51.25398241759205,565.8963320337305,POINT (-51.25398241759205 129.93354783967285),1 44732C 19074V   24301.83659722 -.00055593  00000+0 -37238-2 0  3013,2 44732  53.0528 281.5767 0001509  95.4255  68.3920 15.06464056    12,20804953.68090991,2573.4067766735734
STARLINK-1028,124.04263023712795,-47.47440439124935,564.2911362839134,POINT (-47.47440439124935 124.04263023712795),1 44733C 19074W   24301.83451389 -.00040420  00000+0 -27079-2 0  3018,2 44733  53.0519 261.5732 0001411  90.0759  72.4301 15.06443283    13,20750741.012600917,2570.0517523875496
STARLINK-1029,-59.83326145550564,-26.07735274988235,555.5465571516493,POINT (-26.07735274988235 -59.83326145550564),1 44734C 19074X   24301.83590278 -.00011578  00000+0 -77637-3 0  3018,2 44734  53.0543 181.5726 0001463  85.9415   4.0964 15.06379289    14,20454966.91293319,2551.669686685361
STARLINK-1030,68.63982704221648,-45.660791374732675,563.7238905574354,POINT (-45.660791374732675 68.63982704221648),1 44735C 19074Y   24301.84354167 -.00000172  00000+0 -11517-4 0  3019,2 44735  53.0531 281.5371 0001412  80.9558  80.5728 15.06371550    16,20731577.282523707,2568.8647308121504
STARLINK-1031,8.449798730556145,13.368998771744602,547.179752716495,POINT (13.368998771744602 8.449798730556145),1 44736C 19074Z   24301.83868056 -.00026529  00000+0 -17789-2 0  3015,2 44736  53.0530 281.5553 0001165  87.9174 327.2631 15.06396348    10,20171270.593213297,2533.9129516832595
STARLINK-1032,-49.98353902237932,51.237090909572665,552.2948417107885,POINT (51.237090909572665 -49.98353902237932),1 44737C 19074AA  24301.83798611 -.00067440  00000+0 -45168-2 0  3014,2 44737  53.0536 281.5585 0001352  83.7837 267.5662 15.06480657    17,20344791.2602623,2544.788437274712
STARLINK-1035,-23.83757183062097,42.10913147181943,550.4454752485993,POINT (42.10913147181943 -23.83757183062097),1 44740C 19074AD  24301.84423611 -.00069507  00000+0 -46559-2 0  3015,2 44740  53.0534 281.5401 0001196  87.8704 317.3930 15.06477347    14,20282084.259121105,2540.8636193410484
STARLINK-1036,-111.46864034631284,45.61678325448546,551.2592944512188,POINT (45.61678325448546 -111.46864034631284),1 44741C 19074AE  24301.83451389 -.00004932  00000+0 -33070-3 0  3014,2 44741  53.0536 281.5757 0001333  84.2283 208.3261 15.06375880    12,20309682.78918789,2542.5917519443205
STARLINK-1038,21.85284934015013,21.169077546018286,547.368770605232,POINT (21.169077546018286 21.85284934015013),1 44743C 19074AG  24301.83520833 -.00053477  00000+0 -35807-2 0  3014,2 44743  53.0538 301.5714 0001132  81.3508 304.9283 15.06476384    15,20177687.268197156,2534.3159506643915
STARLINK-1039,-46.04718096346175,53.08807926699992,552.614687979154,POINT (53.08807926699992 -46.04718096346175),1 44744C 19074AH  24301.84215278 -.00042883  00000+0 -28716-2 0  3010,2 44744  53.0531 301.5425 0001448  93.5315 270.4164 15.06462580    17,20355632.981935255,2545.466404743702
STARLINK-1042,49.50756341299407,-33.79994357269044,504.3387620321932,POINT (-33.79994357269044 49.50756341299407),1 44747C 19074AL  24301.85326389  .00050800  00000+0  19742-2 0  3015,2 44747  53.0551 282.2992 0006433  52.4525 123.8668 15.25450957    18,18707826.132159274,2440.263511769531
STARLINK-1043,60.2279189713541,-26.138786143744667,555.2396804009767,POINT (-26.138786143744667 60.2279189713541),1 44748C 19074AM  24301.83312500 -.00049978  00000+0 -33472-2 0  3016,2 44748  53.0538 301.5848 0001297  91.2748 343.6964 15.06464267    19,20444573.63845431,2551.021346036234
STARLINK-1046,6.099404948221298,35.76072292276521,549.1899666680823,POINT (35.76072292276521 6.099404948221298),1 44751C 19074AQ  24301.83520833 -.00038692  00000+0 -25913-2 0  3012,2 44751  53.0538 301.5739 0001333  86.5002 279.7798 15.06453205    17,20239494.267928474,2538.194460013219
STARLINK-1047,-30.437201794429626,45.233637257310086,545.9721402115083,POINT (45.233637257310086 -30.437201794429626),1 44752C 19074AR  24301.85326389  .00016624  00000+0  10644-2 0  3019,2 44752  53.0532 281.3132 0001828  70.7973  16.2914 15.08055108    11,20130266.95275401,2531.3362049677344
STARLINK-1048,174.46835202823277,-5.62185760752725,549.0766023766175,POINT (-5.62185760752725 174.46835202823277),1 44753C 19074AS  24301.83104167 -.00018958  00000+0 -12712-2 0  3018,2 44753  53.0535 261.5908 0001348  83.2584 120.4188 15.06389649    19,20235647.9069224,2537.9532663364257
STARLINK-1052,97.99740786524814,-48.26762614565854,443.87008709941665,POINT (-48.26762614565854 97.99740786524814),1 44757C 19074AW  24301.83937500  .00069135  00000+0  13537-2 0  3014,2 44757  53.0324 237.9906 0007473  32.6151 113.2062 15.46703314    11,16610908.108248197,2299.4382508225544
STARLINK-1053,-110.38951496165059,34.67815208215419,531.9238942527223,POINT (34.67815208215419 -110.38951496165059),1 44758C 19074AX  24301.82965278  .00052130  00000+0  29883-2 0  3015,2 44758  53.0524 301.3630 0001714 109.5087 132.7557 15.12032500    18,19652214.36412665,2501.0985821243853
STARLINK-1054,-158.3270617559644,-21.369775271328354,553.7155432978009,POINT (-21.369775271328354 -158.3270617559644),1 44759C 19074AY  24301.82895833 -.00001370  00000+0 -91818-4 0  3016,2 44759  53.0526 301.6010 0001396  89.0738  83.3213 15.06377209    18,20392940.64965522,2547.7979937869
STARLINK-1055,137.9001934627061,9.136873185124424,372.76511016164176,POINT (9.136873185124424 137.9001934627061),1 44760C 19074AZ  24301.81993056  .00198830  00000+0  20500-2 0  3017,2 44760  53.0065 214.0564 0008222  62.7985  35.9151 15.63920607    19,14097038.965257995,2118.3075481524716
STARLINK-1056,-145.47697159530628,-5.554194996980919,549.070774588679,POINT (-5.554194996980919 -145.47697159530628),1 44761C 19074BA  24301.83590278 -.00047535  00000+0 -31831-2 0  3015,2 44761  53.0533 301.5726 0001458  94.4938 135.5730 15.06466954    13,20235450.17126791,2537.9408663115178
STARLINK-1057,-171.66677066106251,-13.516059680428501,550.9277229705782,POINT (-13.516059680428501 -171.66677066106251),1 44762C 19074BB  24301.82756944 -.00075810  00000+0 -50782-2 0  3012,2 44762  53.0531 281.6070 0001364  86.1072  88.7385 15.06482730    10,20298439.20104197,2541.887855864665
STARLINK-1058,113.7519445527174,-52.34927111476087,549.2993184262393,POINT (-52.34927111476087 113.7519445527174),1 44763C 19074BC  24301.83798611  .00037887  00000+0  21709-2 0  3018,2 44763  53.0531 300.8197 0001878  71.0558  72.6648 15.12062525    14,20243204.367437847,2538.427087429213
STARLINK-1059,-163.01144072736133,50.42454472340437,340.7399644134467,POINT (50.42454472340437 -163.01144072736133),1 44764C 19074BD  24301.84215278  .00289750  00000+0  16965-2 0  3019,2 44764  53.0715 164.6980 0004146 119.0550 185.4720 15.77336760    11,12947413.854575142,2030.0960150752103
STARLINK-1060,97.52756467998864,-52.6773135712595,566.404162824774,POINT (-52.6773135712595 97.52756467998864),1 44765C 19074BE  24301.84145833 -.00075676  00000+0 -50693-2 0  3017,2 44765  53.0530 281.5450 0001468  87.4435  82.7791 15.06481702    18,20822099.550351735,2574.4669619127026
STARLINK-1061,44.695028199110006,-10.46802343581807,487.6717889630247,POINT (-10.46802343581807 44.695028199110006),1 44766C 19074BF  24301.83173611  .00444570  00000+0  16382-1 0  3019,2 44766  53.0516 299.6906 0001572  84.3458 301.2517 15.26836711    17,18133544.012341112,2402.5166660560462
STARLINK-1062,-133.03632991205998,10.147284204709313,547.0770900653174,POINT (10.147284204709313 -133.03632991205998),1 44767C 19074BG  24301.83659722 -.00039253  00000+0 -26295-2 0  3017,2 44767  53.0522 302.1453 0001438  90.5118 162.9148 15.06444923    15,20167785.311241377,2533.694031843697
STARLINK-1063,46.743405790032476,-10.60631087409263,550.1982429493654,POINT (-10.60631087409263 46.743405790032476),1 44768C 19074BH  24301.83868056 -.00039966  00000+0 -26768-2 0  3016,2 44768  53.0540 301.5579 0001535  90.6314 354.4433 15.06451595    13,20273698.74295585,2540.33831199601
STARLINK-1067,101.97764742302594,-50.058063968633476,565.4223427042706,POINT (-50.058063968633476 101.97764742302594),1 44771C 19074BL  24301.84284722  .00003225  00000+0  21621-3 0  3014,2 44771  53.0533 301.5400 0001258  83.3450  84.4130 15.06372033    17,20788948.134104762,2572.416706999007
STARLINK-1068,156.04684597586427,-42.16623257837665,562.0101828661005,POINT (-42.16623257837665 156.04684597586427),1 44772C 19074BM  24301.83590278 -.00071513  00000+0 -47907-2 0  3011,2 44772  53.0528 281.5692 0001461  89.2674  90.8062 15.06475803    15,20673662.635024115,2565.2740984847237
STARLINK-1073,-179.79102875746779,-26.124194195766613,555.483522536935,POINT (-26.124194195766613 -179.79102875746779),1 44914C 20001A   24301.82062500  .00028421  00000+0  19054-2 0  3012,2 44914  53.0542  61.6367 0001407  91.5233 275.7005 15.06348135    10,20452832.1373683,2551.536531147826
STARLINK-1084,17.366385642726332,39.87822715750478,550.080836109145,POINT (39.87822715750478 17.366385642726332),1 44915C 20001B   24301.80604167  .00032803  00000+0  21990-2 0  3013,2 44915  53.0537  61.7029 0001538  94.1290  33.9678 15.06345017    14,20269716.37969184,2540.088800376362
STARLINK-1098,0.0417942840366671,25.95706783405914,547.8586137321017,POINT (25.95706783405914 0.0417942840366671),1 44917C 20001D   24301.81506944  .00028742  00000+0  19274-2 0  3019,2 44917  53.0540  61.6608 0001303  81.9780  75.0806 15.06337258    18,20194314.56077685,2535.3599289648296
STARLINK-1102,-56.09120435266397,48.429390065199584,428.01039218633235,POINT (48.429390065199584 -56.09120435266397),1 44920C 20001G   24301.81159722  .00232770  00000+0  45697-2 0  3017,2 44920  53.0472 329.4790 0007454  31.8939  96.9714 15.46464587    16,16054755.182703933,2260.6165740600754
STARLINK-1103,145.26276182885888,17.19428906846123,547.1976623521622,POINT (17.19428906846123 145.26276182885888),1 44921C 20001H   24301.83312500  .00035932  00000+0  24088-2 0  3017,2 44921  53.0547  61.5355 0001330  92.5920 287.6178 15.06342697    18,20171878.594679482,2533.951139936536
STARLINK-1104,-54.08961740538763,-35.8975148541295,559.4063200709777,POINT (-35.8975148541295 -54.08961740538763),1 44922C 20001J   24301.82895833  .00037792  00000+0  25326-2 0  3014,2 44922  53.0530  61.5992 0001443  82.2116  70.1902 15.06354493    13,20585610.428327616,2559.8053270639193
STARLINK-1106,-168.76196923262603,-52.17490145665449,448.08644137300087,POINT (-52.17490145665449 -168.76196923262603),1 44923C 20001K   24301.83590278  .00076531  00000+0  16222-2 0  3010,2 44923  53.0142 348.9294 0004675 297.5424 179.2547 15.44401844    14,16758327.970604045,2309.619334209343
STARLINK-1112,141.7929253793391,21.23647461069627,547.2984401324469,POINT (21.23647461069627 141.7929253793391),1 44925C 20001M   24301.79076389  .00034190  00000+0  22909-2 0  3013,2 44925  53.0540  61.7714 0001460  93.1640  51.9625 15.06362056    16,20175299.769076094,2534.1660113770113
STARLINK-1114,73.85930606038167,53.09308142821912,553.0587308803274,POINT (53.09308142821912 73.85930606038167),1 44927C 20001P   24301.80118056  .00056817  00000+0  38132-2 0  3010,2 44927  53.0541  61.7242 0001388  78.7224  63.0182 15.06279816    14,20370682.89466303,2546.407224637544
STARLINK-1123,-13.367523589149904,10.461385538125976,547.1597409591349,POINT (10.461385538125976 -13.367523589149904),1 44930C 20001S   24301.81854167  .00029764  00000+0  19953-2 0  3016,2 44930  53.0535  61.6504 0001396  85.4470  70.4836 15.06348899    14,20170591.224590972,2533.870280215489
STARLINK-1130 (DARKSAT),41.89530220363612,50.03932686144492,552.2038096866926,POINT (50.03932686144492 41.89530220363612),1 44932C 20001U   24301.80743056  .00030866  00000+0  20686-2 0  3011,2 44932  53.0539  61.6960 0001343  85.3641  70.2396 15.06358075    13,20341705.395147283,2544.5954352536146
STARLINK-1144,166.80674679616516,-11.332335518806337,540.4514172242992,POINT (-11.332335518806337 166.80674679616516),1 44933C 20001V   24301.83659722  .00083127  00000+0  50433-2 0  3012,2 44933  53.0540  61.0683 0002493 327.7314 103.3261 15.09952549    17,19942632.167855,2519.511257278905
STARLINK-1071,168.15246703715044,-33.329254496491224,558.5913306896107,POINT (-33.329254496491224 168.15246703715044),1 44934C 20001W   24301.77687500  .00043655  00000+0  29249-2 0  3014,2 44934  53.0543  41.8328 0001600  78.7743  61.0217 15.06355116    16,20558037.155794874,2558.09039465442
STARLINK-1079,85.14678375662905,37.068843447115086,487.6696765499384,POINT (37.068843447115086 85.14678375662905),1 44937C 20001Z   24301.81715278  .00092536  00000+0  34392-2 0  3013,2 44937  53.0508  22.5613 0001678 209.8970  33.8182 15.26904394    15,18133471.049518798,2402.5118326221395
STARLINK-1091,8.485933234170647,45.598089623578986,551.1460162116804,POINT (45.598089623578986 8.485933234170647),1 44940C 20001AC  24301.81090278  .00048579  00000+0  32558-2 0  3013,2 44940  53.0545  41.6828 0001685  95.5829  68.8479 15.06339133    19,20305841.645481817,2542.3513020507994
STARLINK-1094,-84.04503844151074,-42.21728511509336,562.0694913372912,POINT (-42.21728511509336 -84.04503844151074),1 44941C 20001AD  24301.83381944  .00047166  00000+0  31609-2 0  3016,2 44941  53.0539  41.5790 0001300  81.8270  86.9592 15.06343375    12,20675667.43949223,2565.3984777103688
STARLINK-1096,94.94226009177984,-47.37179742220339,457.4871589398588,POINT (-47.37179742220339 94.94226009177984),1 44942C 20001AE  24301.84770833  .00051715  00000+0  11961-2 0  3011,2 44942  53.0086 303.3610 0003973 351.2285 161.1831 15.41841315    16,17086357.541484803,2332.114174804823
STARLINK-1109,37.32520395205821,52.66017586363343,552.8025039597617,POINT (52.66017586363343 37.32520395205821),1 44945C 20001AH  24301.81020833  .00048595  00000+0  32566-2 0  3015,2 44945  53.0548  41.6835 0001330  84.9655  95.7047 15.06342218    19,20361998.85044287,2545.8643986982
STARLINK-1122,140.64969510619093,-2.6185636832253407,548.8803121240892,POINT (-2.6185636832253407 140.64969510619093),1 44949C 20001AM  24301.79076389  .00049445  00000+0  33150-2 0  3018,2 44949  53.0545  41.7703 0001376  74.9605 100.2482 15.06325393    19,20228987.63543186,2537.535566617269
STARLINK-1117,-110.14968043338007,-51.26872719911036,565.7628888200057,POINT (-51.26872719911036 -110.14968043338007),1 44952C 20001AQ  24301.83659722  .00047519  00000+0  31855-2 0  3015,2 44952  53.0537  41.5664 0001043  80.6080  83.2679 15.06332300    14,20800447.82684085,2573.128092484629
STARLINK-1066,64.08913050581914,47.46234512542461,551.6761684628432,POINT (47.46234512542461 64.08913050581914),1 44954C 20001AS  24301.83034722  .00038395  00000+0  25731-2 0  3012,2 44954  53.0550  21.5942 0001382  85.7681 234.1415 15.06351841    13,20323817.457627635,2543.4763654804406
STARLINK-1076,157.41560911963444,-39.90814312507515,561.3152573796963,POINT (-39.90814312507515 157.41560911963444),1 44959C 20001AX  24301.82826389  .00047265  00000+0  31665-2 0  3013,2 44959  53.0538  21.6034 0001432  73.7921 354.7774 15.06354390    16,20650169.510503553,2563.8161218317455
